timestamp,roi_1_m0,roi_1_m1,roi_1_m2,roi_1_m3,roi_1_m4,roi_1_m5,roi_1_m6,roi_1_m7,roi_1_m8,roi_1_m9,roi_1_m10,roi_1_m11,roi_1_m12,roi_1_m13,roi_1_m14,roi_1_m15,roi_1_m16,roi_1_m17,roi_1_m18,roi_1_m19,roi_1_m20,roi_1_m21,roi_1_m22,roi_1_m23,roi_1_m24,roi_1_m25,roi_1_m26,roi_1_m27,roi_1_m28,roi_1_m29,roi_2_m0,roi_2_m1,roi_2_m2,roi_2_m3,roi_2_m4,roi_2_m5,roi_2_m6,roi_2_m7,roi_2_m8,roi_2_m9,roi_2_m10,roi_2_m11,roi_2_m12,roi_2_m13,roi_2_m14,roi_2_m15,roi_2_m16,roi_2_m17,roi_2_m18,roi_2_m19,roi_2_m20,roi_2_m21,roi_2_m22,roi_2_m23,roi_2_m24,roi_2_m25,roi_2_m26,roi_2_m27,roi_2_m28,roi_2_m29,roi_3_m0,roi_3_m1,roi_3_m2,roi_3_m3,roi_3_m4,roi_3_m5,roi_3_m6,roi_3_m7,roi_3_m8,roi_3_m9,roi_3_m10,roi_3_m11,roi_3_m12,roi_3_m13,roi_3_m14,roi_3_m15,roi_3_m16,roi_3_m17,roi_3_m18,roi_3_m19,roi_3_m20,roi_3_m21,roi_3_m22,roi_3_m23,roi_3_m24,roi_3_m25,roi_3_m26,roi_3_m27,roi_3_m28,roi_3_m29,roi_4_m0,roi_4_m1,roi_4_m2,roi_4_m3,roi_4_m4,roi_4_m5,roi_4_m6,roi_4_m7,roi_4_m8,roi_4_m9,roi_4_m10,roi_4_m11,roi_4_m12,roi_4_m13,roi_4_m14,roi_4_m15,roi_4_m16,roi_4_m17,roi_4_m18,roi_4_m19,roi_4_m20,roi_4_m21,roi_4_m22,roi_4_m23,roi_4_m24,roi_4_m25,roi_4_m26,roi_4_m27,roi_4_m28,roi_4_m29,t_sin,t_cos
2025-03-16 05:28:17,20.0,43.339375,43.51770833333333,20.289791666666662,20.289791666666662,20.0,42.971562500000005,42.904687499999994,20.022291666666668,20.0,43.51770833333333,43.094166666666666,20.590729166666662,20.0,42.982708333333335,42.882395833333334,20.0,20.0,43.31708333333333,43.31708333333333,20.0,43.6403125,43.65145833333334,20.0,20.0,44.20875,43.76291666666667,20.3678125,20.011145833333337,44.01927083333334,21.47125,43.73319444444445,42.982708333333335,21.68673611111111,20.809930555555557,20.364097222222224,44.12701388888889,43.05701388888889,20.83965277777778,20.059444444444445,43.52513888888889,43.071875000000006,20.2675,20.0,43.38395833333333,43.094166666666666,20.743055555555557,20.497847222222223,44.416805555555555,43.696041666666666,20.341805555555556,43.577152777777776,43.26506944444444,20.601875,20.564722222222223,43.03472222222223,42.12076388888889,21.226041666666667,20.557291666666668,42.32138888888889,58.408541666666665,64.19694444444445,62.42847222222222,51.31979166666667,46.690555555555555,45.99951388888889,64.13006944444444,56.81097222222222,60.3925,49.759375000000006,51.96625,50.31666666666666,58.66861111111111,55.74840277777778,55.414027777777775,61.611111111111114,65.15548611111112,51.66159722222223,56.06048611111111,53.80902777777778,55.057361111111106,56.32798611111111,56.721805555555555,53.92791666666667,66.78277777777778,64.63534722222222,66.58215277777778,55.10194444444444,66.20319444444445,58.08159722222222,42.11890625,76.76015625,88.41312500000001,96.90625,103.8946875,103.14234375,107.673125,111.3178125,104.2625,102.74109375,112.10359375,110.26453125,107.48921875,102.57390625,102.9584375,104.8978125,76.5428125,51.9328125,51.24734375,49.27453125,29.61328125,46.36546875,44.2421875,30.766875,28.64359375,47.33515625,45.81375,29.446093750000003,25.80140625,45.01125,0.9904393681567032,0.1379487513729299
2025-03-16 05:29:18,42.804375,42.7709375,21.192604166666666,20.624166666666667,42.804375,43.13875,20.0,20.011145833333337,20.0,44.3425,43.874375,20.144895833333333,20.0,44.38708333333334,43.874375,20.156041666666667,20.0334375,43.7071875,43.76291666666667,20.0,20.0,43.94125,43.13875,20.824791666666663,44.92208333333333,44.420520833333335,20.780208333333334,20.278645833333332,44.85520833333334,44.9109375,43.50284722222222,42.70034722222222,21.515833333333333,21.240902777777777,42.94555555555556,43.123888888888885,20.601875,20.535,20.148611111111112,42.640902777777775,42.00930555555556,20.67618055555555,20.01486111111111,42.22479166666666,41.34798611111111,20.891666666666666,20.364097222222224,43.85951388888888,43.08673611111111,20.97340277777778,20.37152777777778,44.008125,43.65145833333334,20.88423611111111,42.90097222222222,41.36284722222223,22.27375,20.037152777777777,43.05701388888889,41.89041666666667,51.12659722222222,57.74722222222223,55.547777777777775,59.10701388888889,59.055,57.73979166666667,56.32055555555556,58.68347222222222,57.97756944444445,66.7604861111111,49.54388888888889,68.13513888888889,64.99944444444445,62.50277777777777,50.79222222222222,60.9275,64.91027777777778,59.53798611111111,53.89819444444444,55.5775,60.23645833333333,61.975208333333335,48.39958333333334,57.36083333333333,56.959583333333335,50.747638888888886,54.448055555555555,62.265,60.065555555555555,57.323680555555555,46.6496875,43.389531250000005,28.7940625,27.8578125,45.49609375,45.078125,27.87453125,27.64046875,27.423125,46.9171875,43.1721875,28.1253125,27.47328125,44.20875,42.45328125,27.958125,27.03859375,45.76359375,44.141875,29.1284375,27.64046875,46.5159375,42.1021875,29.0615625,46.26515625,43.1053125,30.21515625,27.1221875,42.05203125,43.1721875,0.9910415678805682,0.1335537746857991
2025-03-16 05:30:19,20.011145833333337,43.56229166666667,43.29479166666667,20.178333333333335,20.156041666666667,43.116458333333334,43.216770833333335,20.523854166666663,20.378958333333333,42.18020833333334,42.169062499999995,20.055729166666666,20.044583333333332,43.6403125,43.3728125,20.022291666666668,20.278645833333332,43.66260416666667,42.971562500000005,24.302291666666665,25.7178125,46.86145833333333,47.14010416666667,20.746770833333333,20.0334375,43.66260416666667,43.40625,20.5684375,42.146770833333335,41.95729166666666,20.66875,44.082430555555554,43.220486111111114,31.532222222222224,35.217777777777776,47.47076388888889,50.19777777777777,22.79388888888889,21.605,45.137569444444445,44.63229166666666,20.8025,20.156041666666667,43.85951388888888,43.220486111111114,21.36722222222222,26.048472222222223,48.38472222222222,46.77972222222222,33.80597222222222,33.085208333333334,58.995555555555555,57.10819444444444,41.868125,32.81027777777778,50.35381944444444,47.31472222222222,37.008541666666666,44.39451388888889,44.810625,53.00652777777778,53.52666666666667,58.037013888888886,52.999097222222225,53.89076388888889,57.293958333333336,53.4375,52.441805555555554,66.84965277777778,56.58805555555555,57.063611111111115,53.11798611111111,59.129305555555554,58.846944444444446,58.08159722222222,58.616597222222225,78.4636111111111,68.89305555555555,67.13201388888889,56.981875,60.45194444444444,61.150416666666665,58.08902777777778,58.638888888888886,59.40423611111111,61.15784722222222,89.94381944444444,96.02944444444444,44.83291666666666,67.28805555555556,27.70734375,45.96421875,43.4396875,29.1284375,26.33640625,44.49296875,43.12203125,27.7909375,24.99890625,45.0446875,42.7040625,29.563125,27.77421875,43.79078125,43.1053125,28.5934375,26.30296875,43.5065625,43.22234375,29.1284375,26.8546875,45.412499999999994,43.79078125,28.192187500000003,26.16921875,43.840937499999995,41.28296875,28.192187500000003,43.9746875,41.85140625,0.9916242654280344,0.1291561698654423
2025-03-16 05:31:20,45.501666666666665,20.378958333333333,20.423541666666665,20.423541666666665,43.16104166666666,43.16104166666666,20.0334375,20.0334375,43.9746875,43.39510416666667,20.144895833333333,20.0,43.38395833333333,42.82666666666667,20.657604166666665,20.0,43.13875,43.01614583333334,20.468125,42.146770833333335,41.7009375,20.468125,20.0,42.96041666666666,42.92697916666667,27.668333333333333,30.8003125,51.06343749999999,52.0665625,23.600104166666668,40.89472222222222,21.567847222222223,20.980833333333333,20.795069444444444,42.93069444444444,40.44888888888889,22.764166666666668,21.263194444444444,43.68118055555556,42.35854166666667,22.660138888888888,20.980833333333333,43.48798611111111,42.90097222222222,21.768472222222226,21.248333333333335,42.55916666666667,42.046458333333334,20.69847222222222,43.740624999999994,43.68118055555556,20.81736111111111,20.65388888888889,42.70777777777778,42.23222222222222,20.824791666666663,20.200625,43.42111111111111,43.592013888888886,20.60930555555555,77.17069444444445,76.509375,75.64,75.56569444444445,73.37368055555555,73.50743055555556,75.06041666666667,77.41590277777777,77.98805555555555,78.17381944444443,78.19611111111111,78.73854166666666,78.02520833333332,78.06979166666667,77.49763888888889,77.62395833333333,78.64194444444445,77.98805555555555,79.37756944444445,79.89770833333333,80.64819444444444,80.45499999999998,82.53555555555556,80.31381944444445,82.16402777777778,79.52618055555556,80.4698611111111,81.16833333333332,80.2395138888889,80.48472222222222,43.071875000000006,29.31234375,25.951875,25.951875,44.76046875,43.52328125,29.9978125,28.27578125,52.5346875,51.28078125,37.80546875,36.6184375,57.46671875,59.27234375,47.46890625,46.1146875,63.55234375,66.5784375,56.79796875,77.6128125,80.47171875000001,68.15,69.2534375,85.52078125,86.2396875,77.69640625,76.0078125,87.57718750000001,85.25328125,61.796875,0.9921874493325092,0.1247560234499705
2025-03-16 05:32:22,42.68177083333333,20.111458333333335,20.044583333333332,42.993854166666665,42.84895833333333,20.022291666666668,20.022291666666668,43.52885416666667,43.595729166666665,20.4346875,20.445833333333333,42.3696875,42.280520833333334,20.4346875,20.4346875,42.971562500000005,42.893541666666664,20.022291666666668,43.02729166666667,42.07989583333334,20.624166666666667,20.0,42.84895833333333,42.280520833333334,20.278645833333332,20.0,42.993854166666665,42.882395833333334,20.0,20.0,43.13131944444444,20.631597222222226,20.76534722222222,43.32451388888889,42.61861111111111,20.520138888888887,20.423541666666665,43.19076388888889,42.91583333333334,21.055138888888887,20.453263888888888,43.81493055555555,42.752361111111114,21.709027777777777,21.523263888888888,42.514583333333334,41.63777777777778,20.527569444444445,42.306527777777774,42.32881944444445,20.891666666666666,20.66875,42.23222222222222,41.452013888888885,21.649583333333332,20.542430555555555,42.96041666666666,42.57402777777778,21.151736111111113,21.20375,78.17381944444443,76.78430555555556,77.64625,76.90319444444444,73.23993055555556,75.24618055555555,76.108125,76.910625,77.20784722222223,76.85118055555556,75.94465277777778,75.90006944444444,77.11124999999998,74.96381944444445,75.60284722222221,73.0170138888889,74.02013888888888,74.636875,73.85666666666665,75.06041666666667,72.16993055555555,73.81208333333333,74.06472222222223,73.433125,72.59347222222223,72.00645833333334,71.54576388888889,71.28569444444445,72.71979166666668,72.02131944444444,44.3090625,32.054218750000004,27.43984375,45.579687500000006,44.09171875,30.5996875,31.38546875,48.13765624999999,45.19515625,28.894375,27.17234375,48.5221875,44.9109375,30.8003125,28.9946875,44.158593749999994,42.78765625,28.944531249999997,45.2453125,43.69046875,29.830625,28.192187500000003,45.46265625,43.99140625,27.87453125,29.0615625,45.7134375,49.40828125,41.21609375,42.85453125,0.9927398582341972,0.1202812282658684
2025-03-16 05:33:24,27.86895833333333,53.8721875,54.06166666666667,21.32635416666667,20.535,56.981875,56.981875,20.022291666666668,20.022291666666668,51.498125,51.453541666666666,20.445833333333333,20.445833333333333,41.95729166666666,41.64520833333333,20.334375,20.0,76.57625000000002,76.0078125,20.022291666666668,48.143229166666664,48.31041666666667,20.0,20.011145833333337,41.48916666666666,41.734375,20.066875,20.222916666666663,42.135625000000005,41.9684375,22.39263888888889,43.73319444444445,43.235347222222224,21.448958333333337,20.07430555555555,46.19270833333333,43.68118055555556,25.31284722222222,23.544375,43.948680555555555,43.710902777777775,21.931944444444444,22.117708333333333,41.11020833333333,40.87243055555555,20.05201388888889,20.029722222222222,52.95451388888889,51.691319444444446,21.939375,43.90409722222222,43.53256944444445,20.37152777777778,20.423541666666665,42.29909722222222,42.09104166666667,65.94312500000001,63.20125,77.8320138888889,78.68652777777778,68.46951388888888,67.30291666666668,66.93881944444445,66.18833333333333,66.96111111111111,66.84965277777778,66.69361111111111,67.44409722222221,70.79527777777778,69.26458333333332,72.60833333333332,72.13277777777778,72.11791666666667,72.86840277777779,73.78979166666667,74.34708333333333,73.09131944444445,73.38854166666667,72.45229166666667,72.02131944444444,69.755,69.80701388888889,70.51291666666667,69.09368055555555,70.891875,69.14569444444444,109.44159722222224,93.13152777777778,110.481875,120.13416666666666,47.33515625,65.22421875,63.000625,40.38015625,34.645624999999995,49.47515625,47.251562500000006,30.7334375,26.9215625,46.96734375,43.22234375,29.2621875,26.06890625,43.6403125,41.935,28.81078125,26.97171875,48.7228125,46.833593750000006,28.17546875,44.09171875,42.8378125,28.091875,25.86828125,43.75734375,42.2025,27.4565625,26.83796875,43.5065625,41.24953125,0.993272085779392,0.1158039878909872
2025-03-16 05:34:27,20.078020833333333,20.18947916666667,44.85520833333334,52.22260416666667,49.592187499999994,57.427708333333335,65.83166666666668,67.20260416666667,29.4628125,21.315208333333334,55.109375,55.109375,20.2340625,20.078020833333333,20.144895833333333,42.269375,42.135625000000005,20.40125,24.592083333333335,53.52666666666667,59.924375,46.939479166666665,62.61052083333333,62.64395833333334,20.13375,20.0,42.01302083333333,41.734375,20.044583333333332,20.055729166666666,20.520138888888887,20.631597222222226,41.35541666666667,41.35541666666667,20.445833333333333,20.01486111111111,41.808680555555554,41.793819444444445,20.14118055555555,20.30465277777778,41.548611111111114,45.82118055555556,41.058194444444446,37.08284722222223,28.57486111111111,48.40701388888888,47.10666666666667,21.3375,20.535,42.61118055555555,41.26625,21.642152777777778,41.058194444444446,40.42659722222223,21.226041666666667,20.23777777777778,39.69097222222223,39.899027777777775,20.468125,20.0,82.08972222222222,82.72875,84.22972222222222,82.72131944444445,80.49215277777778,82.21604166666665,83.13743055555555,81.65875,81.66618055555557,80.48472222222222,78.44875,79.51875000000001,76.79916666666668,77.42333333333333,75.80347222222223,76.41277777777779,78.53791666666666,77.25986111111112,78.53791666666666,80.11319444444445,81.30208333333333,82.04513888888889,83.47180555555556,82.34236111111112,84.88361111111111,82.63215277777778,83.60555555555555,83.01854166666666,83.57583333333332,83.18944444444443,29.04484375,29.3290625,48.27140625,94.21453125,87.82796875,76.89390625,99.9825,100.26671875,49.04046875,47.619375,71.02562499999999,69.955625,49.07390625,51.16375,48.22125,69.37046875,74.92109375000001,69.98906249999999,70.3903125,82.1603125,85.01921875000001,72.29625,84.81859375,82.34421875,54.8753125,40.74796875,46.816875,46.7834375,32.555781249999995,30.4325,0.9937922142589888,0.1112521230279058
2025-03-16 05:35:28,20.066875,42.391979166666665,42.2025,20.0,20.0334375,42.49229166666667,42.135625000000005,20.178333333333335,20.0,43.12760416666667,43.06072916666666,20.601875,20.601875,42.8378125,42.47,20.211770833333333,20.0,20.066875,42.804375,42.5703125,20.178333333333335,41.89041666666667,41.3665625,20.412395833333335,20.0,41.400000000000006,41.72322916666667,20.0,20.0,40.7646875,20.37152777777778,41.25881944444444,40.604930555555555,20.23777777777778,20.28236111111111,41.51888888888889,41.13993055555555,20.601875,20.0,41.25138888888888,40.50090277777778,20.76534722222222,20.58701388888889,41.28111111111112,41.27368055555556,20.393819444444443,20.07430555555555,20.007430555555555,41.05076388888889,40.43402777777777,20.750486111111112,40.954166666666666,40.121944444444445,20.928819444444443,21.032847222222223,41.51888888888889,41.333124999999995,20.943680555555556,20.958541666666665,41.162222222222226,79.68965277777778,79.02090277777776,78.79055555555556,79.47416666666666,76.71000000000001,80.254375,75.43194444444444,77.50506944444444,79.33298611111111,78.85743055555557,78.88715277777777,79.54847222222222,77.72055555555555,80.80423611111111,82.34236111111112,81.85194444444444,81.94854166666667,82.37951388888888,79.451875,80.67791666666668,82.24576388888889,80.09090277777779,82.05256944444443,80.11319444444445,80.46243055555556,81.41354166666667,82.18631944444445,81.36895833333332,81.18319444444444,81.16090277777778,27.20578125,45.897343750000005,43.79078125,28.74390625,25.73453125,44.8440625,42.4365625,28.00828125,26.353125,45.512812499999995,44.325781250000006,26.42,26.3865625,48.7896875,46.03109375,28.7271875,28.74390625,26.82125,44.47625,43.7071875,27.13890625,45.36234375,42.804375,28.56,26.888125,43.5065625,43.40625,28.6603125,29.17859375,44.4428125,0.9942759539322844,0.1068425356870851
2025-03-16 05:36:29,20.0,42.001875,41.7009375,20.7690625,20.824791666666663,41.64520833333333,41.64520833333333,20.011145833333337,21.5715625,48.07635416666666,53.03625,42.258229166666666,43.1721875,55.755833333333335,56.469166666666666,20.278645833333332,20.111458333333335,47.97604166666667,47.084374999999994,20.546145833333338,20.011145833333337,41.51145833333334,41.321979166666665,20.691041666666667,21.159166666666668,40.664375,40.64208333333333,20.044583333333332,20.0,42.993854166666665,20.78763888888889,40.694097222222226,39.899027777777775,20.891666666666666,20.40125,41.51145833333334,41.18451388888889,20.41611111111111,20.691041666666667,41.214236111111106,41.058194444444446,21.36722222222222,20.90652777777778,41.53375,41.162222222222226,20.104027777777777,20.14118055555555,41.70465277777778,41.35541666666667,20.67618055555555,20.83222222222222,41.556041666666665,40.61236111111111,21.159166666666668,20.25263888888889,40.61236111111111,40.27798611111111,20.11888888888889,20.497847222222223,41.02104166666667,81.68104166666666,80.20979166666666,80.54416666666665,81.20548611111111,80.6407638888889,81.67361111111111,79.42215277777777,78.97631944444444,81.88166666666666,80.93055555555554,81.525,81.525,80.00173611111111,80.70763888888888,80.70020833333334,80.49958333333333,82.1417361111111,80.99743055555555,81.42840277777779,80.07604166666667,80.6407638888889,79.986875,79.77138888888888,80.18006944444444,78.29270833333334,77.82458333333332,77.40104166666667,77.16326388888889,77.36388888888888,79.02833333333334,25.33328125,42.35296875,41.065625,26.87140625,26.28625,43.92453125,42.0353125,27.423125,26.620625,42.553593750000005,40.84828125,28.27578125,27.64046875,44.2421875,44.45953125,26.085625,25.23296875,44.0415625,41.98515625,28.894375,26.90484375,42.78765625,41.466875,27.50671875,25.75125,43.65703125,42.486718749999994,26.36984375,25.149375,42.47,0.99474012778143,0.1024308458492092
2025-03-16 05:37:30,20.18947916666667,41.81239583333333,41.58947916666666,20.011145833333337,20.0,43.083020833333336,43.071875000000006,20.011145833333337,20.0,42.68177083333333,42.5034375,20.022291666666668,40.87614583333333,40.99875,20.2340625,20.947395833333335,41.53375,41.1325,20.456979166666667,20.0,41.7009375,41.15479166666667,20.144895833333333,20.5015625,43.5734375,43.094166666666666,21.125729166666662,42.59260416666667,42.58145833333333,35.16947916666667,20.044583333333332,41.99444444444444,40.716388888888886,21.092291666666668,20.49041666666667,41.74923611111111,41.59319444444444,20.326944444444443,20.081736111111113,44.58770833333334,43.30965277777778,34.861111111111114,43.95611111111111,48.14694444444444,20.326944444444443,20.007430555555555,42.276805555555555,42.18020833333334,21.612430555555555,21.694166666666668,41.41486111111111,41.32569444444445,20.735625,20.200625,41.206805555555555,41.04333333333334,20.99569444444445,42.29909722222222,42.05388888888889,20.58701388888889,77.35645833333334,76.23444444444445,74.60715277777777,75.88520833333334,74.22819444444444,76.93291666666667,75.3725,75.98923611111111,77.20784722222223,77.34902777777776,76.88090277777778,76.72486111111112,75.38736111111112,74.04986111111111,74.02756944444445,74.52541666666667,74.27277777777778,71.99159722222223,71.1742361111111,73.81951388888889,74.58486111111111,75.95951388888889,74.235625,75.15701388888888,76.87347222222223,77.49763888888889,77.47534722222223,77.65368055555555,76.910625,74.50312500000001,24.4471875,43.15546875,41.9015625,25.6509375,24.76484375,44.075,40.7646875,26.73765625,24.86515625,42.01859375,41.18265625,25.9184375,44.8775,42.169062499999995,25.4503125,25.5171875,42.82109375,42.08546875,23.99578125,23.12640625,45.27875,42.1021875,26.620625,23.52765625,42.88796875,41.80125,26.1190625,42.169062499999995,42.068749999999994,25.2496875,0.9951847266721968,0.0980171403295605
